movie_id,title,genre,rating,budget_million,gross_million,director,lead_actor,release_year
4300.0,Movie 4299,Action,7.9,10.0,80.0,Rajamouli,Actor A,2022.0
,Movie 4301,Sci-Fi,7.5,60.0,600.0,Nolan,Actor A,2019.0
4302.0,Movie 4302,Romance,4.9,100.0,150.0,Spielberg,Actor C,2022.0
4303.0,Movie 4303,Horror,6.7,30.0,,Rajamouli,Actor C,
4304.0,Movie 4304,Drama,3.7,30.0,150.0,Cameron,Actor E,2018.0
4305.0,Movie 4305,Fantasy,6.8,,300.0,Rajamouli,Actor A,2022.0
4306.0,Movie 4306,Drama,8.5,100.0,600.0,Cameron,Actor D,2020.0
4307.0,Movie 4307,Action,5.0,,20.0,Spielberg,Actor B,2018.0
4308.0,Movie 4308,Fantasy,7.1,150.0,80.0,Cameron,Actor C,2020.0
4309.0,Movie 4309,Drama,4.3,,150.0,Spielberg,,2015.0
4310.0,Movie 4310,Action,6.6,60.0,80.0,Tarantino,Actor C,2021.0
4311.0,Movie 4311,Fantasy,6.2,100.0,20.0,Scorsese,Actor A,
4312.0,Movie 4312,Horror,5.1,60.0,300.0,Tarantino,,2016.0
4313.0,Movie 4313,Sci-Fi,,100.0,600.0,Cameron,,2015.0
4314.0,Movie 4314,Fantasy,6.4,10.0,,Tarantino,Actor A,2020.0
4315.0,Movie 4315,Action,9.2,60.0,600.0,Rajamouli,Actor D,2022.0
4316.0,Movie 4316,Comedy,7.4,,20.0,Cameron,Actor B,2021.0
4317.0,Movie 4317,Sci-Fi,6.2,,600.0,Tarantino,Actor E,2021.0
,Movie 4318,Comedy,9.1,10.0,150.0,Nolan,Actor C,2020.0
4319.0,Movie 4319,Thriller,9.3,60.0,150.0,Nolan,Actor D,2015.0
4320.0,Movie 4320,Romance,4.8,60.0,20.0,Rajamouli,Actor E,2017.0
4321.0,Movie 4321,Romance,7.8,10.0,,Scorsese,,2022.0
4322.0,Movie 4322,Drama,7.3,150.0,20.0,Scorsese,Actor C,2018.0
4323.0,Movie 4323,Sci-Fi,7.9,30.0,600.0,Rajamouli,Actor D,2015.0
4324.0,Movie 4324,Drama,8.5,,150.0,Cameron,Actor D,
4325.0,Movie 4324,Drama,8.5,,20.0,Cameron,Actor C,2016.0
4326.0,Movie 4326,Horror,8.7,100.0,300.0,Rajamouli,Actor A,2021.0
4327.0,Movie 4327,Romance,5.9,150.0,20.0,Nolan,Actor B,2020.0
4328.0,Movie 4328,Action,4.4,150.0,80.0,,Actor D,
4329.0,Movie 4329,Comedy,5.5,30.0,20.0,Cameron,Actor E,
4330.0,Movie 4330,Romance,8.6,100.0,150.0,Spielberg,Actor D,2016.0
4331.0,Movie 4331,Fantasy,8.0,150.0,600.0,Rajamouli,Actor E,2016.0
4332.0,Movie 4332,Drama,,60.0,600.0,Rajamouli,Actor E,2019.0
4333.0,Movie 4333,Sci-Fi,3.7,10.0,80.0,Spielberg,Actor C,2015.0
4334.0,Movie 4334,Action,5.7,60.0,20.0,Scorsese,Actor A,2021.0
,Movie 4335,Fantasy,4.9,100.0,600.0,Scorsese,Actor E,2021.0
4336.0,Movie 4336,Fantasy,6.2,60.0,80.0,Cameron,,2019.0
4337.0,Movie 4337,Horror,6.5,60.0,150.0,Cameron,Actor B,2018.0
4338.0,Movie 4338,Drama,7.2,10.0,600.0,Tarantino,,2021.0
4339.0,Movie 4339,Horror,5.4,10.0,600.0,Rajamouli,Actor C,2020.0
4340.0,Movie 4340,Fantasy,8.1,100.0,80.0,Tarantino,Actor D,2015.0
4341.0,Movie 4341,Drama,3.8,100.0,600.0,Cameron,Actor C,
4342.0,Movie 4342,Sci-Fi,8.8,10.0,,Tarantino,Actor B,2016.0
4343.0,Movie 4343,Comedy,6.0,100.0,600.0,Rajamouli,Actor C,2021.0
4344.0,Movie 4344,Comedy,9.3,10.0,300.0,,Actor D,
4345.0,Movie 4345,Action,6.0,150.0,20.0,Cameron,Actor A,2022.0
4346.0,Movie 4346,Romance,3.7,10.0,,,Actor B,
4347.0,Movie 4347,Romance,7.2,,,Spielberg,,2016.0
4348.0,Movie 4348,Romance,7.6,150.0,600.0,Nolan,Actor D,2019.0
4349.0,Movie 4349,Horror,4.3,10.0,600.0,Cameron,Actor C,2015.0
4350.0,Movie 4349,Comedy,8.2,10.0,,Rajamouli,Actor A,2018.0
4351.0,Movie 4351,Fantasy,,150.0,600.0,Nolan,Actor E,
,Movie 4352,Fantasy,3.8,60.0,,Nolan,Actor D,2016.0
4353.0,Movie 4353,Horror,5.7,,600.0,Nolan,Actor C,2022.0
4354.0,Movie 4354,Action,5.2,60.0,20.0,Nolan,Actor D,2016.0
4355.0,Movie 4355,Sci-Fi,9.1,,20.0,Spielberg,Actor B,2016.0
4356.0,Movie 4356,Sci-Fi,5.6,,300.0,Nolan,Actor E,2017.0
4357.0,Movie 4357,Drama,5.4,150.0,300.0,Spielberg,,2018.0
4358.0,Movie 4358,Action,6.0,30.0,20.0,Tarantino,,2015.0
4359.0,Movie 4359,Drama,4.1,30.0,20.0,Tarantino,Actor E,2018.0
4360.0,Movie 4360,Horror,5.4,10.0,600.0,Tarantino,Actor C,
4361.0,Movie 4361,Thriller,7.2,60.0,20.0,Nolan,Actor A,2022.0
4362.0,Movie 4362,Drama,3.8,,150.0,Spielberg,Actor C,2022.0
4363.0,Movie 4363,Drama,7.1,60.0,,Rajamouli,,2021.0
4364.0,Movie 4364,Action,3.7,150.0,20.0,Tarantino,Actor A,2018.0
4365.0,Movie 4365,Thriller,8.2,100.0,600.0,Spielberg,Actor D,2021.0
4366.0,Movie 4366,Thriller,6.6,100.0,600.0,Nolan,Actor A,2018.0
4367.0,Movie 4367,Romance,7.4,150.0,,Scorsese,Actor E,2020.0
4368.0,Movie 4368,Horror,5.7,150.0,20.0,Nolan,Actor D,2018.0
,Movie 4369,Drama,4.7,150.0,80.0,Cameron,Actor D,2019.0
4370.0,Movie 4370,Sci-Fi,,,80.0,Rajamouli,Actor C,2016.0
4371.0,Movie 4371,Action,9.1,,20.0,Rajamouli,Actor C,2021.0
4372.0,Movie 4372,Sci-Fi,7.5,,,Scorsese,Actor A,2016.0
4373.0,Movie 4373,Fantasy,6.4,10.0,600.0,Tarantino,Actor B,
4374.0,Movie 4374,Sci-Fi,6.1,10.0,20.0,Spielberg,Actor C,2022.0
4375.0,Movie 4374,Drama,4.5,100.0,,,Actor C,2016.0
4376.0,Movie 4376,Action,9.2,100.0,20.0,Nolan,,2016.0
4377.0,Movie 4377,Thriller,7.7,100.0,,Tarantino,Actor E,2016.0
4378.0,Movie 4378,Romance,4.1,10.0,80.0,Scorsese,Actor A,2019.0
4379.0,Movie 4379,Fantasy,6.0,150.0,150.0,Scorsese,Actor E,2022.0
4380.0,Movie 4380,Romance,8.7,60.0,80.0,Nolan,Actor D,2017.0
4381.0,Movie 4381,Thriller,6.1,10.0,150.0,Cameron,Actor C,2016.0
4382.0,Movie 4382,Horror,4.8,,80.0,Scorsese,,2016.0
4383.0,Movie 4383,Sci-Fi,8.1,,,Scorsese,Actor C,2020.0
4384.0,Movie 4384,Fantasy,8.2,60.0,20.0,Cameron,Actor C,2022.0
4385.0,Movie 4385,Horror,7.8,,80.0,Nolan,Actor D,
,Movie 4386,Comedy,3.6,10.0,600.0,Rajamouli,Actor B,2018.0
4387.0,Movie 4387,Romance,9.3,30.0,20.0,Nolan,Actor D,2020.0
4388.0,Movie 4388,Comedy,3.5,30.0,80.0,,Actor E,
4389.0,Movie 4389,Sci-Fi,,30.0,150.0,Nolan,Actor D,
4390.0,Movie 4390,Fantasy,5.2,10.0,20.0,Cameron,Actor D,2019.0
4391.0,Movie 4391,Sci-Fi,6.7,30.0,150.0,,Actor E,2020.0
4392.0,Movie 4392,Comedy,5.8,150.0,80.0,Rajamouli,Actor A,2019.0
4393.0,Movie 4393,Thriller,6.4,60.0,,Cameron,Actor D,2018.0
4394.0,Movie 4394,Thriller,9.0,100.0,80.0,,Actor D,2020.0
4395.0,Movie 4395,Fantasy,6.6,30.0,20.0,Spielberg,Actor E,2018.0
4396.0,Movie 4396,Romance,8.6,150.0,600.0,Spielberg,Actor D,2017.0
4397.0,Movie 4397,Sci-Fi,8.2,100.0,150.0,Cameron,Actor E,2020.0
4398.0,Movie 4398,Drama,6.3,30.0,80.0,Spielberg,,2016.0
4399.0,Movie 4399,Drama,8.6,150.0,,Tarantino,Actor A,2021.0
4400.0,Movie 4399,Comedy,4.1,30.0,,,Actor D,2016.0
4401.0,Movie 4401,Drama,4.9,150.0,,Spielberg,Actor D,2019.0
4402.0,Movie 4402,Comedy,7.4,30.0,600.0,,,2018.0
,Movie 4403,Thriller,5.0,60.0,600.0,Tarantino,Actor E,2019.0
4404.0,Movie 4404,Action,4.9,,600.0,Cameron,Actor E,2020.0
4405.0,Movie 4405,Comedy,4.8,,300.0,Nolan,Actor B,2022.0
4406.0,Movie 4406,Fantasy,7.8,30.0,150.0,Tarantino,Actor E,2020.0
4407.0,Movie 4407,Romance,8.5,30.0,300.0,Nolan,Actor D,2017.0
4408.0,Movie 4408,Comedy,,,,Cameron,Actor D,2019.0
4409.0,Movie 4409,Comedy,9.0,100.0,,Rajamouli,Actor C,2020.0
4410.0,Movie 4410,Thriller,8.2,100.0,,Tarantino,Actor E,2019.0
4411.0,Movie 4411,Comedy,9.2,60.0,150.0,Cameron,Actor B,2018.0
4412.0,Movie 4412,Sci-Fi,6.7,,,Spielberg,Actor A,2018.0
4413.0,Movie 4413,Sci-Fi,5.4,,300.0,Tarantino,,2019.0
4414.0,Movie 4414,Sci-Fi,5.1,100.0,150.0,Tarantino,Actor B,
4415.0,Movie 4415,Drama,5.4,60.0,150.0,Cameron,Actor D,2021.0
4416.0,Movie 4416,Sci-Fi,4.7,10.0,,Tarantino,Actor D,2020.0
4417.0,Movie 4417,Horror,6.2,100.0,,Cameron,Actor C,2020.0
4418.0,Movie 4418,Horror,5.8,,150.0,Rajamouli,Actor E,2019.0
4419.0,Movie 4419,Comedy,5.1,30.0,20.0,Scorsese,,2015.0
,Movie 4420,Horror,6.7,,150.0,Rajamouli,,2021.0
4421.0,Movie 4421,Action,9.4,100.0,,Spielberg,Actor D,2015.0
4422.0,Movie 4422,Sci-Fi,6.3,30.0,150.0,Spielberg,Actor C,2018.0
4423.0,Movie 4423,Sci-Fi,7.7,150.0,150.0,,Actor D,2015.0
4424.0,Movie 4424,Comedy,6.8,,150.0,Scorsese,Actor A,2017.0
4425.0,Movie 4424,Action,9.5,60.0,300.0,Rajamouli,Actor C,
4426.0,Movie 4426,Horror,4.4,30.0,,Cameron,,2018.0
4427.0,Movie 4427,Romance,,,150.0,Scorsese,Actor B,2015.0
4428.0,Movie 4428,Romance,8.5,10.0,80.0,Nolan,,2017.0
4429.0,Movie 4429,Fantasy,8.1,150.0,300.0,Spielberg,Actor B,2016.0
4430.0,Movie 4430,Thriller,8.4,10.0,150.0,Tarantino,Actor A,2019.0
4431.0,Movie 4431,Drama,8.3,150.0,20.0,Rajamouli,Actor D,2019.0
4432.0,Movie 4432,Fantasy,4.8,,600.0,Nolan,Actor D,
4433.0,Movie 4433,Sci-Fi,5.4,10.0,80.0,Nolan,,2017.0
4434.0,Movie 4434,Comedy,7.1,30.0,300.0,,Actor B,2016.0
4435.0,Movie 4435,Thriller,8.0,30.0,300.0,Nolan,Actor C,2015.0
4436.0,Movie 4436,Fantasy,8.3,30.0,80.0,Nolan,Actor B,2015.0
,Movie 4437,Horror,6.0,,600.0,Cameron,Actor A,2017.0
4438.0,Movie 4438,Comedy,7.8,30.0,80.0,Scorsese,Actor E,2018.0
4439.0,Movie 4439,Horror,6.1,30.0,,Cameron,Actor B,2021.0
4440.0,Movie 4440,Action,3.5,150.0,20.0,Rajamouli,Actor A,2016.0
4441.0,Movie 4441,Romance,4.5,30.0,600.0,Cameron,Actor A,2021.0
4442.0,Movie 4442,Comedy,7.6,150.0,600.0,Nolan,Actor C,2018.0
4443.0,Movie 4443,Fantasy,4.5,150.0,600.0,Rajamouli,,2021.0
4444.0,Movie 4444,Fantasy,4.1,30.0,600.0,Scorsese,Actor C,2020.0
4445.0,Movie 4445,Sci-Fi,6.7,100.0,20.0,Scorsese,Actor E,2016.0
4446.0,Movie 4446,Comedy,,10.0,150.0,,,2015.0
4447.0,Movie 4447,Comedy,4.5,,20.0,Spielberg,Actor B,2019.0
4448.0,Movie 4448,Thriller,6.6,100.0,150.0,Rajamouli,Actor D,2015.0
4449.0,Movie 4449,Drama,4.9,150.0,300.0,Scorsese,Actor D,2016.0
4450.0,Movie 4449,Thriller,6.9,100.0,20.0,Scorsese,Actor A,2015.0
4451.0,Movie 4451,Thriller,8.4,,20.0,Cameron,Actor B,
4452.0,Movie 4452,Action,6.3,100.0,150.0,Rajamouli,Actor D,2016.0
4453.0,Movie 4453,Comedy,6.0,10.0,600.0,Spielberg,Actor C,2015.0
,Movie 4454,Horror,8.5,100.0,150.0,Spielberg,,2022.0
4455.0,Movie 4455,Fantasy,8.8,150.0,300.0,Nolan,,2018.0
4456.0,Movie 4456,Romance,5.2,100.0,,,Actor B,2017.0
4457.0,Movie 4457,Comedy,8.0,60.0,300.0,Nolan,Actor E,2016.0
4458.0,Movie 4458,Drama,8.4,100.0,150.0,Spielberg,Actor D,
4459.0,Movie 4459,Action,9.5,100.0,,Tarantino,Actor A,2019.0
4460.0,Movie 4460,Comedy,5.6,30.0,,Rajamouli,Actor D,2021.0
4461.0,Movie 4461,Thriller,8.9,100.0,20.0,Tarantino,Actor B,2019.0
4462.0,Movie 4462,Thriller,7.8,,,Spielberg,Actor B,2020.0
4463.0,Movie 4463,Horror,6.4,60.0,300.0,Cameron,,2018.0
4464.0,Movie 4464,Sci-Fi,7.8,60.0,80.0,Scorsese,Actor D,2021.0
4465.0,Movie 4465,Fantasy,,100.0,,Rajamouli,Actor E,2022.0
4466.0,Movie 4466,Comedy,4.7,150.0,,Rajamouli,Actor B,2022.0
4467.0,Movie 4467,Thriller,3.8,100.0,150.0,Spielberg,,
4468.0,Movie 4468,Sci-Fi,6.6,100.0,80.0,Nolan,Actor D,2021.0
4469.0,Movie 4469,Drama,7.6,,,Spielberg,,2021.0
4470.0,Movie 4470,Thriller,4.4,30.0,,Scorsese,Actor B,2021.0
,Movie 4471,Drama,5.6,60.0,150.0,Tarantino,Actor B,2017.0
4472.0,Movie 4472,Thriller,6.7,100.0,20.0,Cameron,Actor D,2016.0
4473.0,Movie 4473,Thriller,8.8,30.0,,,Actor E,2016.0
4474.0,Movie 4474,Romance,5.9,100.0,600.0,,Actor B,2016.0
4475.0,Movie 4474,Horror,5.0,30.0,150.0,Scorsese,Actor C,2022.0
4476.0,Movie 4476,Romance,5.2,10.0,80.0,Cameron,Actor A,
4477.0,Movie 4477,Sci-Fi,5.5,10.0,300.0,,Actor C,2016.0
4478.0,Movie 4478,Drama,6.0,60.0,150.0,Cameron,Actor A,2022.0
4479.0,Movie 4479,Comedy,4.1,30.0,300.0,Spielberg,Actor B,2021.0
4480.0,Movie 4480,Drama,7.1,150.0,300.0,Spielberg,Actor B,2020.0
4481.0,Movie 4481,Fantasy,5.8,10.0,300.0,Cameron,Actor C,2022.0
4482.0,Movie 4482,Sci-Fi,6.4,30.0,80.0,Tarantino,Actor B,2015.0
4483.0,Movie 4483,Drama,8.2,150.0,150.0,Nolan,Actor C,2019.0
4484.0,Movie 4484,Comedy,,60.0,150.0,Tarantino,Actor E,2016.0
4485.0,Movie 4485,Romance,3.9,,300.0,Spielberg,Actor E,2015.0
4486.0,Movie 4486,Romance,8.8,,150.0,Spielberg,Actor D,
4487.0,Movie 4487,Thriller,8.6,150.0,600.0,Nolan,Actor E,2019.0
,Movie 4488,Drama,5.9,10.0,300.0,,Actor D,2022.0
4489.0,Movie 4489,Romance,3.6,10.0,,Cameron,Actor B,2019.0
4490.0,Movie 4490,Sci-Fi,5.7,10.0,80.0,Nolan,Actor E,
4491.0,Movie 4491,Comedy,4.7,60.0,150.0,Rajamouli,Actor D,2021.0
4492.0,Movie 4492,Fantasy,7.7,150.0,600.0,Nolan,Actor A,2018.0
4493.0,Movie 4493,Fantasy,6.4,30.0,80.0,Tarantino,Actor E,2020.0
4494.0,Movie 4494,Action,7.9,,150.0,Rajamouli,Actor A,2016.0
4495.0,Movie 4495,Fantasy,9.2,30.0,20.0,Spielberg,Actor E,2022.0
4496.0,Movie 4496,Sci-Fi,6.8,30.0,150.0,Nolan,Actor D,
4497.0,Movie 4497,Drama,4.8,150.0,600.0,Tarantino,Actor E,2015.0
4498.0,Movie 4498,Romance,7.8,30.0,300.0,Tarantino,Actor C,2018.0
4499.0,Movie 4499,Horror,8.0,10.0,80.0,,Actor A,2016.0
4500.0,Movie 4499,Thriller,8.1,150.0,80.0,Spielberg,Actor C,2017.0
4501.0,Movie 4501,Fantasy,5.0,,,Cameron,Actor A,
4502.0,Movie 4502,Romance,6.9,150.0,150.0,Cameron,Actor B,2020.0
4503.0,Movie 4503,Drama,,,,Spielberg,Actor D,2015.0
4504.0,Movie 4504,Drama,4.5,10.0,600.0,Scorsese,Actor B,2019.0
,Movie 4505,Action,9.0,,,Cameron,Actor E,2021.0
4506.0,Movie 4506,Action,8.2,100.0,20.0,Scorsese,,2019.0
4507.0,Movie 4507,Comedy,7.7,10.0,80.0,Tarantino,Actor A,2021.0
4508.0,Movie 4508,Drama,5.8,100.0,,Tarantino,Actor D,2017.0
4509.0,Movie 4509,Romance,8.7,150.0,80.0,Rajamouli,,2019.0
4510.0,Movie 4510,Drama,8.4,100.0,600.0,Tarantino,Actor E,2016.0
4511.0,Movie 4511,Sci-Fi,9.1,150.0,300.0,Rajamouli,Actor B,2018.0
4512.0,Movie 4512,Comedy,3.7,60.0,600.0,Tarantino,,2016.0
4513.0,Movie 4513,Romance,5.6,30.0,80.0,Cameron,Actor C,2016.0
4514.0,Movie 4514,Fantasy,4.0,10.0,20.0,Rajamouli,Actor B,2022.0
4515.0,Movie 4515,Fantasy,4.5,60.0,600.0,Scorsese,Actor B,2018.0
4516.0,Movie 4516,Romance,8.3,100.0,20.0,Nolan,Actor E,2019.0
4517.0,Movie 4517,Comedy,9.0,10.0,20.0,Scorsese,Actor D,2017.0
4518.0,Movie 4518,Romance,7.0,150.0,80.0,Scorsese,Actor C,2015.0
4519.0,Movie 4519,Fantasy,6.3,100.0,300.0,Cameron,Actor A,2020.0
4520.0,Movie 4520,Romance,5.0,30.0,80.0,Spielberg,Actor C,
4521.0,Movie 4521,Horror,9.2,,600.0,Scorsese,Actor A,
,Movie 4522,Drama,,,20.0,Nolan,,2017.0
4523.0,Movie 4523,Horror,4.3,,300.0,Nolan,Actor B,2019.0
4524.0,Movie 4524,Sci-Fi,9.3,,300.0,Tarantino,Actor B,2020.0
4525.0,Movie 4524,Romance,6.4,60.0,150.0,,Actor A,2015.0
4526.0,Movie 4526,Horror,7.7,100.0,,Tarantino,Actor B,2016.0
4527.0,Movie 4527,Action,9.3,10.0,20.0,Spielberg,Actor B,2022.0
4528.0,Movie 4528,Horror,7.8,30.0,,Nolan,Actor A,2018.0
4529.0,Movie 4529,Horror,6.3,,150.0,Cameron,Actor A,2015.0
4530.0,Movie 4530,Sci-Fi,4.5,150.0,600.0,Rajamouli,Actor D,2017.0
4531.0,Movie 4531,Romance,5.3,100.0,,Spielberg,Actor D,2022.0
4532.0,Movie 4532,Fantasy,5.1,150.0,80.0,Cameron,Actor B,2016.0
4533.0,Movie 4533,Thriller,8.2,100.0,20.0,Scorsese,,2021.0
4534.0,Movie 4534,Thriller,9.1,30.0,150.0,Rajamouli,Actor B,2022.0
4535.0,Movie 4535,Thriller,8.3,100.0,600.0,Cameron,Actor D,
4536.0,Movie 4536,Comedy,4.3,60.0,80.0,Scorsese,,2022.0
4537.0,Movie 4537,Romance,3.5,,20.0,Scorsese,Actor E,
4538.0,Movie 4538,Action,7.0,,300.0,Cameron,Actor C,2016.0
,Movie 4539,Comedy,6.4,30.0,,Spielberg,Actor B,2019.0
4540.0,Movie 4540,Romance,7.7,30.0,80.0,Cameron,Actor D,2019.0
4541.0,Movie 4541,Comedy,,,600.0,Scorsese,Actor C,2016.0
4542.0,Movie 4542,Sci-Fi,8.2,60.0,600.0,Scorsese,,2015.0
4543.0,Movie 4543,Comedy,7.3,30.0,150.0,Tarantino,,2015.0
4544.0,Movie 4544,Comedy,8.7,150.0,,Rajamouli,Actor B,2020.0
4545.0,Movie 4545,Action,9.2,,,Rajamouli,Actor B,2018.0
4546.0,Movie 4546,Action,7.9,30.0,,Tarantino,Actor C,2020.0
4547.0,Movie 4547,Comedy,4.1,10.0,20.0,Spielberg,Actor D,2021.0
4548.0,Movie 4548,Thriller,9.3,100.0,600.0,Cameron,Actor D,2021.0
4549.0,Movie 4549,Comedy,5.1,100.0,300.0,,Actor B,
4550.0,Movie 4549,Horror,7.6,10.0,150.0,Tarantino,Actor B,2020.0
4551.0,Movie 4551,Action,9.5,100.0,150.0,,Actor B,2018.0
4552.0,Movie 4552,Sci-Fi,3.8,100.0,600.0,Scorsese,Actor E,2019.0
4553.0,Movie 4553,Comedy,6.9,150.0,,Rajamouli,,2017.0
4554.0,Movie 4554,Sci-Fi,5.5,100.0,150.0,Rajamouli,,
4555.0,Movie 4555,Horror,4.0,30.0,20.0,Cameron,Actor C,2021.0
,Movie 4556,Sci-Fi,5.7,150.0,,Spielberg,Actor D,2022.0
4557.0,Movie 4557,Drama,5.8,150.0,150.0,Tarantino,Actor E,2018.0
4558.0,Movie 4558,Sci-Fi,8.1,100.0,300.0,Scorsese,Actor D,2017.0
4559.0,Movie 4559,Thriller,7.8,30.0,150.0,Spielberg,Actor D,2020.0
4560.0,Movie 4560,Action,,30.0,,Cameron,,2017.0
4561.0,Movie 4561,Drama,8.7,100.0,20.0,,Actor C,2016.0
4562.0,Movie 4562,Comedy,8.3,10.0,,Scorsese,,2021.0
4563.0,Movie 4563,Horror,7.5,150.0,300.0,Scorsese,Actor B,2019.0
4564.0,Movie 4564,Action,6.3,150.0,,Rajamouli,,2021.0
4565.0,Movie 4565,Sci-Fi,7.7,60.0,,Tarantino,Actor B,2019.0
4566.0,Movie 4566,Sci-Fi,4.1,100.0,600.0,Cameron,Actor B,
4567.0,Movie 4567,Thriller,8.5,150.0,300.0,Nolan,Actor A,2021.0
4568.0,Movie 4568,Sci-Fi,5.4,150.0,,Rajamouli,Actor D,2021.0
4569.0,Movie 4569,Sci-Fi,6.7,10.0,20.0,Cameron,Actor A,2018.0
4570.0,Movie 4570,Comedy,7.5,10.0,600.0,Spielberg,Actor D,2016.0
4571.0,Movie 4571,Sci-Fi,8.3,,,,Actor E,2021.0
4572.0,Movie 4572,Romance,7.4,30.0,600.0,,,2019.0
,Movie 4573,Horror,4.4,100.0,150.0,Tarantino,,2019.0
4574.0,Movie 4574,Action,6.4,150.0,150.0,Tarantino,Actor E,2016.0
4575.0,Movie 4574,Romance,4.8,30.0,,Spielberg,Actor A,2021.0
4576.0,Movie 4576,Fantasy,4.0,150.0,,Nolan,,2018.0
4577.0,Movie 4577,Thriller,7.5,10.0,20.0,Nolan,,2018.0
4578.0,Movie 4578,Horror,4.9,150.0,300.0,Nolan,Actor E,2018.0
4579.0,Movie 4579,Thriller,,10.0,80.0,Nolan,,2017.0
4580.0,Movie 4580,Fantasy,4.0,,,Rajamouli,Actor E,2016.0
4581.0,Movie 4581,Horror,6.0,150.0,80.0,Nolan,,
4582.0,Movie 4582,Comedy,7.0,60.0,80.0,Nolan,,2016.0
4583.0,Movie 4583,Thriller,5.7,60.0,80.0,Cameron,Actor D,2015.0
4584.0,Movie 4584,Action,4.1,100.0,20.0,Cameron,Actor A,
4585.0,Movie 4585,Thriller,7.7,,80.0,Spielberg,Actor B,
4586.0,Movie 4586,Sci-Fi,8.2,,80.0,Cameron,Actor A,
4587.0,Movie 4587,Romance,8.9,,80.0,Scorsese,Actor B,2018.0
4588.0,Movie 4588,Sci-Fi,6.2,100.0,150.0,Tarantino,Actor A,2019.0
4589.0,Movie 4589,Romance,4.0,,300.0,Tarantino,,2019.0
,Movie 4590,Romance,8.1,100.0,150.0,Rajamouli,Actor A,2021.0
4591.0,Movie 4591,Fantasy,3.7,100.0,20.0,,,2017.0
4592.0,Movie 4592,Thriller,8.0,150.0,300.0,,Actor D,2020.0
4593.0,Movie 4593,Sci-Fi,6.5,10.0,20.0,Cameron,Actor B,2020.0
4594.0,Movie 4594,Comedy,7.4,60.0,,Rajamouli,Actor E,2018.0
4595.0,Movie 4595,Drama,7.2,,600.0,Rajamouli,,
4596.0,Movie 4596,Fantasy,9.2,,,Rajamouli,Actor B,2018.0
4597.0,Movie 4597,Romance,8.9,,150.0,Rajamouli,Actor C,2021.0
4598.0,Movie 4598,Sci-Fi,,10.0,,Scorsese,Actor D,2020.0
4599.0,Movie 4599,Fantasy,6.3,60.0,600.0,Rajamouli,Actor C,2016.0
4600.0,Movie 4599,Comedy,8.4,100.0,600.0,Nolan,Actor D,2015.0
4601.0,Movie 4601,Thriller,9.1,30.0,150.0,,Actor A,2018.0
4602.0,Movie 4602,Romance,8.4,,150.0,Cameron,Actor B,2018.0
4603.0,Movie 4603,Romance,8.9,100.0,300.0,Rajamouli,,2022.0
4604.0,Movie 4604,Comedy,7.9,60.0,300.0,Cameron,Actor A,2021.0
4605.0,Movie 4605,Fantasy,6.3,60.0,150.0,Nolan,Actor E,2018.0
4606.0,Movie 4606,Action,7.1,30.0,150.0,Tarantino,Actor C,2022.0
,Movie 4607,Horror,8.3,150.0,150.0,Rajamouli,Actor B,2021.0
4608.0,Movie 4608,Sci-Fi,9.2,100.0,300.0,Rajamouli,,2018.0
4609.0,Movie 4609,Comedy,6.7,10.0,,,Actor E,2021.0
4610.0,Movie 4610,Thriller,3.7,30.0,,Tarantino,,2021.0
4611.0,Movie 4611,Sci-Fi,3.7,10.0,600.0,Nolan,Actor A,2016.0
4612.0,Movie 4612,Fantasy,4.1,10.0,600.0,Rajamouli,Actor E,2016.0
4613.0,Movie 4613,Romance,4.3,60.0,150.0,Spielberg,Actor B,2017.0
4614.0,Movie 4614,Fantasy,9.0,,,Scorsese,Actor B,2018.0
4615.0,Movie 4615,Horror,3.8,,600.0,Spielberg,Actor D,2020.0
4616.0,Movie 4616,Drama,7.5,100.0,300.0,,Actor D,2017.0
4617.0,Movie 4617,Sci-Fi,,150.0,,Nolan,Actor B,2021.0
4618.0,Movie 4618,Drama,4.4,30.0,,Rajamouli,Actor B,2019.0
4619.0,Movie 4619,Sci-Fi,9.4,100.0,300.0,Spielberg,Actor A,2017.0
4620.0,Movie 4620,Action,8.4,60.0,20.0,Tarantino,Actor B,2020.0
4621.0,Movie 4621,Drama,6.5,10.0,600.0,Spielberg,Actor E,2021.0
4622.0,Movie 4622,Comedy,8.3,30.0,150.0,Cameron,Actor C,2022.0
4623.0,Movie 4623,Sci-Fi,4.4,60.0,80.0,Nolan,Actor E,2015.0
,Movie 4624,Drama,5.8,30.0,20.0,Scorsese,,2015.0
4625.0,Movie 4624,Fantasy,3.7,150.0,300.0,,Actor C,2020.0
4626.0,Movie 4626,Sci-Fi,7.5,100.0,600.0,Cameron,Actor B,2018.0
4627.0,Movie 4627,Comedy,4.5,,600.0,Cameron,Actor D,2019.0
4628.0,Movie 4628,Horror,9.3,100.0,,Rajamouli,Actor E,2016.0
4629.0,Movie 4629,Action,9.4,,20.0,Tarantino,Actor E,2016.0
4630.0,Movie 4630,Drama,4.2,60.0,300.0,Cameron,,2018.0
4631.0,Movie 4631,Drama,8.2,30.0,150.0,,Actor A,2015.0
4632.0,Movie 4632,Thriller,4.6,30.0,,Spielberg,Actor D,2015.0
4633.0,Movie 4633,Sci-Fi,9.5,100.0,300.0,Scorsese,Actor D,2021.0
